shop_id,shop_name,category,address,longitude,latitude,tel,rating,cost,business_area,type
444,犟人張醪糟·四川名小吃(春熙路店),餐饮相关,永兴巷16-附1号,104.078328,30.661045,18109059390,4.5,18.00,太升路,餐饮服务;餐饮相关场所;餐饮相关
445,锦里小吃街,步行街,武侯祠大街231号附1号锦里内,104.049895,30.646875,028-85538914,4.6,41.00,高升桥,购物服务;特色商业街;步行街
446,麦当劳(成都麦当劳洗面桥街餐厅),麦当劳,玉林街道洗面桥街20号国贸时尚汇F1层,104.055653,30.638756,028-62277086,4.4,35.00,小天竺,餐饮服务;快餐厅;麦当劳
447,姜胖胖首尔自助烤肉·街头小吃大排档(超线公园店),中餐厅,学院路东段198号超线公园3栋2楼201.202.217.218号,104.170373,30.806151,18466673156,4.6,64.00,蜀龙大道中段,餐饮服务;中餐厅;中餐厅
448,婉泰老挝咖啡傣味小吃,云贵菜,锦官驿街道水井街16号附32-37,104.086532,30.645432,13438186568;13982069204;17882953400,4.6,79.00,东门大桥,餐饮服务;中餐厅;云贵菜
449,汉堡王(成都龙湖时代天街餐厅),快餐厅,合作路89号龙湖·成都时代天街B馆-1F14a号房屋,103.92274,30.753024,13823617701,4.4,27.00,龙湖时代天街,餐饮服务;快餐厅;快餐厅
450,甘食记成都肥肠粉(春熙路店),四川菜(川菜),蓝光·香槟广场西南门旁(春熙路地铁站E2口旁),104.079331,30.65223,15928517922;19150131309,4.4,24.00,春熙路,餐饮服务;中餐厅;四川菜(川菜)
451,三圣面(春熙路店),中餐厅,三圣街70号(春熙路地铁站E2口步行290米),104.080329,30.650532,028-61326087;028-86715761;13550029886,4.5,20.00,三圣,餐饮服务;中餐厅;中餐厅
452,小米粑粑(玉锦苑店),快餐厅,武成大街20号附1号(市二医院地铁站C口步行410米),104.089917,30.65809,15390077091,4.5,9.00,春熙路,餐饮服务;快餐厅;快餐厅
453,麦当劳(成都麦当劳二环路东一段餐厅),麦当劳,踏水桥北街60号,104.105307,30.679774,028-67573371,4.6,21.00,府青路,餐饮服务;快餐厅;麦当劳
454,甩记小吃店,中餐厅,东城根街小学c区南门旁,104.081413,30.668189,13880339701,4.6,35.00,太升路,餐饮服务;中餐厅;中餐厅
455,姜胖胖首尔自助烤肉·街头小吃大排档(龙泉世茂广场店),韩国料理,大面街道金风路833号世茂广场4楼18号姜胖胖首尔自助烤肉,104.189192,30.58197,13677686162,4.6,69.00,四川天府新区成都直管区,餐饮服务;外国餐厅;韩国料理
456,甘食记成都肥肠粉(太古里店),四川菜(川菜),南糠市街62号(春熙路地铁站B口步行280米),104.082563,30.652024,18215604753,4.3,19.00,春熙路,餐饮服务;中餐厅;四川菜(川菜)
457,Shake Shack(成都太古里店),快餐厅,中纱帽街8号(成都太古里)23栋第一层1302号,104.084313,30.653607,028-67871210,4.6,59.00,东大街,餐饮服务;快餐厅;快餐厅
458,我家台湾小吃,特色/地方风味餐厅,广场路北一段2号附24号(下沉广场负一楼),103.94874,30.777566,028-81050101;18628073076,4.6,52.00,红光,餐饮服务;中餐厅;特色/地方风味餐厅
459,源源小吃店(锦华路一段店),中餐厅,锦华路一段275号1栋附5号,104.098967,30.617365,15108363682,4.6,13.00,东光,餐饮服务;中餐厅;中餐厅
460,玉笼轩(春熙路店),中餐厅,走马街55号友谊广场(春熙路地铁站E1口步行360米),104.075492,30.653494,17323025217,4.4,24.00,春熙路,餐饮服务;中餐厅;中餐厅
461,汉堡王(成都锦江区华熙),快餐厅,雨树巷25号L1层401/402/404A,104.144717,30.591497,028-86252096,4.4,27.00,成龙路,餐饮服务;快餐厅;快餐厅
462,姜胖胖首尔自助烤肉·街头小吃大排档(合生汇店),韩国料理,光华大道三段1588号1栋合生汇3层3-4号,103.86334,30.685402,[],4.4,69.00,凤溪大道,餐饮服务;外国餐厅;韩国料理
463,龙帮风干牛肉(太古里店),购物相关场所,东糠市街3-附13号(春熙路地铁站B口步行370米),104.083417,30.651632,18160018689,4.4,50.00,春熙路,购物服务;购物相关场所;购物相关场所
464,太婆面庄·成都小吃,餐饮相关,建设南路163号附106.108号万科魔方街(东郊记忆旁),104.126592,30.669052,13072891961,4.5,17.00,跳蹬河,餐饮服务;餐饮相关场所;餐饮相关
465,麦当劳(成都国际商贸城店),麦当劳,天回镇街道北新干道与聚虹路交界处,104.077627,30.797374,028-84427890,4.6,29.00,[],餐饮服务;快餐厅;麦当劳
466,古堰名小吃文庙面馆,中餐厅,书院街60号,103.61917,31.001193,13350876479,4.2,15.00,灌口,餐饮服务;中餐厅;中餐厅
467,潮州小吃(解放西路11号院店),特色/地方风味餐厅,解放西路11号附8号,104.081101,30.688255,028-83375065;18030575065,4.6,15.00,梁家巷,餐饮服务;中餐厅;特色/地方风味餐厅
468,矮子馅饼(成都总店),餐饮相关,一环路西二段43号附3号(近四川省人民医院),104.04095,30.664488,13281089840;13438012996,4.3,15.00,白果林,餐饮服务;餐饮相关场所;餐饮相关
469,汉堡王(成都花样年红唐),快餐厅,天府大道中段1388号红唐L137L139号商铺,104.064798,30.53568,028-85062018,4.3,27.00,四川天府新区成都直管区,餐饮服务;快餐厅;快餐厅
470,许仙三和面(蝶飞路店),中餐厅,蝶飞路156号附近面馆成都特色面馆推荐特色面店好吃的面馆去成都必吃的面馆接地气口味好街边小吃适合外地人本地人的面馆,103.960787,30.688444,18683612898,4.6,10.00,文家,餐饮服务;中餐厅;中餐厅
471,钟晓敏老成都冒烤鸭(东门大桥店),餐饮相关,较场坝东五街1号(东门大桥地铁站C口步行230米),104.090143,30.647991,18782953747,4.4,42.00,牛王庙,餐饮服务;餐饮相关场所;餐饮相关
472,甘食记成都肥肠粉(天府广场店),中餐厅,天府广场负一楼今站特色小吃街(天府广场地铁站E口旁),104.066743,30.657125,[],4.2,15.00,人民中路,餐饮服务;中餐厅;中餐厅
473,塔斯汀中国汉堡(成都市合景摩方店),餐饮相关,交子大道500号B1层MJ-B147号负一楼塔斯汀中国汉堡合景摩方店,104.051102,30.582727,19130829982,4.1,20.00,金融城央双地铁全业态商业街区,餐饮服务;餐饮相关场所;餐饮相关
474,铜井巷成都名小吃店,餐饮相关,牛王庙巷91号附1号(东门大桥地铁站C口步行430米),104.0914,30.64878,028-65751888,4.6,25.00,东大街,餐饮服务;餐饮相关场所;餐饮相关
475,姜胖胖首尔自助烤肉.街头小吃大排挡(龙湖时代天街店),韩国料理,合作路89号16栋A馆4F-01号,103.921623,30.750833,13550356184,4.3,66.00,龙湖时代天街,餐饮服务;外国餐厅;韩国料理
476,大湾小吃街(柳浪湾街148号院店),特色商业街,柳浪湾街柳浪湾街-148号院,103.828836,30.683145,[],4.8,37.00,凤溪大道,购物服务;特色商业街;特色商业街
477,汉堡王(四川成都金牛区欢乐谷),快餐厅,西华大道16号成都华侨城公园广场内一层B3103A005A006A007A008号商铺,104.033497,30.718515,028-87516237,4.1,27.00,欢乐谷,餐饮服务;快餐厅;快餐厅
478,吉野家(成都印象城店),吉野家,猛追湾街道建设北路二段133号1栋负1楼9号,104.106706,30.674223,028-61391017;028-61398205,4.0,28.00,建设路,餐饮服务;快餐厅;吉野家
479,留焕·昆明非遗小吃品牌,中餐厅,花照壁西顺街399号A馆B1-20号(肯德基对面),104.031775,30.698275,19138919163,4.5,33.00,营门口,餐饮服务;中餐厅;中餐厅
480,甘食记成都肥肠粉(成都鹏瑞利东站广场店),餐饮相关,中环路锦绣大道段5333号成都鹏瑞利健康城B2层,104.139126,30.632026,[],4.3,19.00,五桂桥,餐饮服务;餐饮相关场所;餐饮相关
481,赛百味(成都北星集店),快餐厅,大丰街道甫家一路148号4栋附101、附102号,104.07362,30.755468,19145611556,4.5,25.00,[],餐饮服务;快餐厅;快餐厅
482,刘二姐凉糕休闲小吃店,餐饮相关,小东街130号,103.675664,30.626575,19182100313,4.4,15.00,上南街,餐饮服务;餐饮相关场所;餐饮相关
483,豆相识·乐山小吃(武侯祠店),中餐厅,武侯祠大街259号附9号(高升桥地铁站J口旁),104.043685,30.642984,15680808015,4.3,25.00,高升桥,餐饮服务;中餐厅;中餐厅
484,冯四孃跷脚牛肉(成都锦城万达广场店),中餐厅,锦城大道666号成都锦城万达广场西区B1层,104.061622,30.576377,[],4.1,33.00,石羊场,餐饮服务;中餐厅;中餐厅
485,汉堡王(成都)餐饮管理有限公司顺城大街分公司,快餐厅,顺城大街289号成都富力广场购物中心一楼1019-B号,104.070084,30.665018,028-86582382;4008988788,4.2,27.00,春熙路,餐饮服务;快餐厅;快餐厅
486,海林小吃抄手水饺面(百花小区店),餐饮相关,大石南路198号百花小区,104.036695,30.648936,13699071179,4.5,15.00,双楠,餐饮服务;餐饮相关场所;餐饮相关
487,董董董老字号特色小吃店,快餐厅,白果巷39号,103.621896,30.998497,19981228378,4.3,34.00,灌口,餐饮服务;快餐厅;快餐厅
488,一醒·手工面·西北传统小吃(悠方购物中心店),餐饮相关,交子大道300号成都悠方购物中心B1层B05F号,104.058148,30.583033,18381646891,4.1,30.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
489,利生小吃,中餐厅,五里墩支路184号(近奥林体育馆中后门),104.032622,30.690978,13688123487,4.5,18.00,营门口,餐饮服务;中餐厅;中餐厅
490,王春春鸡汤饭(成都环贸ICD店),中餐厅,东大路577号(东大路公交车站)成都环贸ICDB2层,104.114716,30.632936,18681355104,4.0,27.00,净居寺,餐饮服务;中餐厅;中餐厅
491,汉堡王(成都浆洗街店),快餐厅,浆洗街15号汉堡王,104.058276,30.644795,028-60801168,4.4,27.00,小天竺,餐饮服务;快餐厅;快餐厅
492,到家张醪糟·民俗小吃馆(天府三街店),中餐厅,吉泰五路118号天合凯旋广场2栋1层,104.0652,30.544982,028-85321402;13693458891,4.1,17.00,天府新区,餐饮服务;中餐厅;中餐厅
493,粒上皇(成都武侯保利店),果品市场,荣华南路358号商铺,104.043872,30.545583,13541630000,4.2,25.00,天府新区,购物服务;综合市场;果品市场
494,汉堡王(成都锦城万达店),餐饮相关,锦城大道666号锦城万达广场西区1楼123-1、124-1、125号商铺,104.062007,30.576345,028-85320192,4.2,27.00,石羊场,餐饮服务;餐饮相关场所;餐饮相关
495,塔斯汀中国汉堡(成都市锦华广场店),快餐厅,新港湾(北顺西巷)8号13.14.15号,104.099647,30.622852,13275905775,4.2,20.00,东光,地名地址信息;普通地名;村庄级地名|餐饮服务;快餐厅;快餐厅
496,朱小小螺蛳粉(金牛万达店),中餐厅,一环路北三段1号万达广场(成都金牛店)B1层,104.074358,30.686615,18090958003,3.9,11.00,金牛万达广场,餐饮服务;中餐厅;中餐厅
497,闽南风味小吃(解放西路),特色/地方风味餐厅,解放西路11号附9号,104.081079,30.688268,[],4.5,47.00,解放路,餐饮服务;中餐厅;特色/地方风味餐厅
498,汉堡王(成都天府和悦店),快餐厅,天府新区万安街道麓山大道二段199号天府和悦广场A馆-2F-17号,104.083991,30.486749,18565690301,4.1,27.00,万安,餐饮服务;快餐厅;快餐厅
499,姜胖胖首尔自助烤肉·街头小吃大排档(温江旭辉Cmall店),特色/地方风味餐厅,旭辉广场五楼5015(万盛地铁站出入口旁),103.818352,30.67396,19950163447,4.3,77.00,成都师范学院温江校区,餐饮服务;中餐厅;特色/地方风味餐厅
500,堰上凉凉小小吃(和谐家园西区店),中餐厅,中山北路19号和谐家园西区,103.641297,30.992749,18628001093;19180787097,4.5,18.00,幸福大道,餐饮服务;中餐厅;中餐厅
501,汉堡王(成都龙泉驿都汇),餐饮相关,驿都中路898号驿都汇一层5号,104.235201,30.568778,028-61318804;028-62058804;4008988788,4.5,27.00,四川天府新区成都直管区,餐饮服务;餐饮相关场所;餐饮相关
502,汉堡王(成都华宇餐厅),快餐厅,上沙河铺街789号9号楼华宇广场购物中心LG-012、LG-013、LG-016、LG-017号商铺,104.122775,30.622125,028-84797676,4.4,27.00,[],餐饮服务;快餐厅;快餐厅
503,汉堡王(成都沙湾印象汇店),快餐厅,二环路北一段10号,104.046129,30.692786,028-87696626,4.3,27.00,九里堤,餐饮服务;快餐厅;快餐厅
504,塔斯汀中国汉堡(成都市保利大都汇店),快餐厅,大丰街道大天路700号6栋附119号,104.074374,30.757419,17780681128,4.1,20.00,[],餐饮服务;快餐厅;快餐厅
505,汉堡王(成都西派浣花店),快餐厅,清江东路63号附15号附17号,104.024476,30.669288,028-61451223,4.3,27.00,光华,餐饮服务;快餐厅;快餐厅
506,汉堡王(成都永辉国色天香店),快餐厅,江宁南路447号永辉超市国色天乡店B,103.827079,30.719345,028-87870402,4.2,27.00,万春,餐饮服务;快餐厅;快餐厅
507,塔斯汀中国汉堡(成都市武侯神仙树缤纷广场店),餐饮相关,新义西街96号神仙树·缤纷,104.038807,30.607389,18190856741,4.1,20.00,[],餐饮服务;餐饮相关场所;餐饮相关
508,汉堡王(成都兴隆湖),快餐厅,天府新区兴隆街道湖畔路西段123号天府新经济产业园D区A5座1层106-110号,104.074142,30.396212,028-85646969,4.5,27.00,天府新区,餐饮服务;快餐厅;快餐厅
509,赛百味(华熙528店),快餐厅,雨树巷27号附2136号,104.145325,30.592325,19121300219,4.2,25.00,成龙路,餐饮服务;快餐厅;快餐厅
510,塔斯汀中国汉堡(成都市锦江琉璃一街店),餐饮相关,琉璃一街23号(琉三路地铁站A口步行230米),104.097458,30.602521,18048572762,4.0,20.00,柳江,餐饮服务;餐饮相关场所;餐饮相关
511,袁记云饺(成都市都江堰市大融城店),中餐厅,都江堰大道106号1号楼L4-16,103.634725,30.989575,18982121160,3.9,23.00,幸福大道,餐饮服务;中餐厅;中餐厅
512,粒上皇(成都成华望平街店),购物相关场所,望平街171号附3号,104.091435,30.656958,18502840620,4.3,19.00,望平街,购物服务;购物相关场所;购物相关场所
513,叶记干绍面广都小吃(平安苑店),中餐厅,富民路二段210号平安苑,104.064433,30.507709,17380144106,4.6,17.00,四川天府新区成都直管区,餐饮服务;中餐厅;中餐厅
514,樊薯薯麻辣小吃中式甜品(东光店),甜品店,东光北顺街6号附39号(东光地铁站H口步行370米),104.100027,30.622979,18108055848,4.5,22.00,东光,餐饮服务;甜品店;甜品店
515,柳螺香螺蛳粉(成都保利中心旗舰店),中餐厅,锦绣路1号附62号(川大望江校区地铁站C口步行80米),104.073135,30.624796,19980835794,4.2,20.00,倪家桥,餐饮服务;中餐厅;中餐厅
516,雪英小吃(西安路枣子巷社区店),中餐厅,西安路枣子巷社区东南门东北100米,104.045812,30.669718,18982306877,4.4,34.00,永陵路,餐饮服务;中餐厅;中餐厅
517,乐北鼻手工粉小吃集(成都首店),福建菜,二郎山路73号cosmo天廊3栋106号,104.121452,30.628755,19102871562,4.2,26.00,五桂桥,餐饮服务;中餐厅;福建菜
518,胡记小吃店(建设路54号住宅小区店),快餐厅,一环路东一段建设路54号小区7栋3单元1层,104.098229,30.669197,028-84328050;19940601128,4.6,15.00,猛追湾,餐饮服务;快餐厅;快餐厅
519,永生集肆川派小吃,中餐厅,二环路西一段1号一栋(红牌楼地铁站B口步行110米),104.02968,30.635556,18181956771,4.5,49.00,双楠,餐饮服务;中餐厅;中餐厅
520,名小吃(玉林综合市场店),餐饮相关,玉林西街12号玉林综合市场A57,104.059611,30.626304,15982211681,4.1,3.00,倪家桥,餐饮服务;餐饮相关场所;餐饮相关
521,皇城坝小吃(锦华万达店),特色/地方风味餐厅,"锦华路一段68号万达广场(成都锦华店)3F层(2号门进入直行40m,扶梯上到3F可见)",104.097152,30.621134,028-84191518,4.0,28.00,东光,餐饮服务;中餐厅;特色/地方风味餐厅
522,一枝花云南风味米线小吃(瑞鑫时代店),中餐厅,剑南大道中段716号1栋附107号,104.044844,30.557388,18884623853,4.0,35.00,大源,餐饮服务;中餐厅;中餐厅
523,chuchu韩式小吃(都市公寓店),快餐厅,耿家巷26号,104.079213,30.648503,19827475764,4.2,47.00,东大街,餐饮服务;快餐厅;快餐厅
524,粒上皇(成都青羊清江西路店),果品市场,清江西路130号(清江西路地铁站E口旁),103.998106,30.677086,19359805166,4.1,40.00,金沙,购物服务;综合市场;果品市场
525,粒上皇(成都锦江华润路店),购物相关场所,华润路94号,104.092853,30.613527,13670517946,4.2,19.00,东光,购物服务;购物相关场所;购物相关场所
526,张贝贝米凉虾达州传统小吃,餐饮相关,万源路272号,104.261383,30.553823,17323060622,4.4,11.00,龙泉,餐饮服务;餐饮相关场所;餐饮相关
