spot_id,spot_name,spot_level,poi_category,address,longitude,latitude,rating,ticket_price_min,opening_hours_json,description,travel_tips,cultural_context,avg_visit_hours,area_tag
507,濯锦公园,-,风景名胜,濯锦路199号,104.082319,30.592668,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,全天开放，免费。社区公园，适合晨练或遛娃，建议游玩1小时。设施较基础，注意夏季蚊虫，周边有便利店。,濯锦公园名称取自“濯锦江边两岸花”，呼应成都蜀锦文化，是武侯区以锦江文化为主题的社区休闲绿地。,1.0,武侯区
508,交子公园2期,-,风景名胜,天府大道北段交子公园内(东侧),104.075128,30.58319,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,全天开放，免费。建议春秋季游玩，环湖步行约1.5小时。可野餐、放风筝，注意保护草坪，周末人流量较大。,交子公园2期是金融城核心区的生态公园，以现代景观设计纪念“交子”纸币文化，展现成都历史金融与当代都市的对话。,1.5,武侯区
509,锦城公园-林涛石涧,-,风景名胜,锦悦西路56号锦城公园(东南角),104.05285,30.569205,4.2,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,全天开放，免费。位于锦城公园内，建议结合绿道骑行游览。林间石涧步道湿滑，注意防滑，夏季清凉但蚊虫多。,林涛石涧是锦城公园的生态景观节点，模拟自然山林溪涧，体现成都城市绿肺的生态修复与景观美学。,0.8,武侯区
510,锦城公园-岸芷汀兰,-,风景名胜,高新区锦城公园(东南角),104.056466,30.568207,4.2,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,全天开放，免费。建议清晨或傍晚散步，湖岸花草茂盛，适合拍照。注意部分区域为湿地保护区，请勿进入。,“岸芷汀兰”取自《岳阳楼记》意象，是锦城公园的湿地景观区，以水草兰花点缀湖岸，传递古典诗意与现代生态理念。,0.8,武侯区
511,府河文体公园,-,风景名胜,翠风路,104.088745,30.604299,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,全天开放，免费。综合性文体公园，适合运动休闲，建议下午前往。有篮球场、健身器材，注意夏季高温时防晒补水。,府河文体公园依托府河滨水空间，将体育设施与文化景观结合，是锦江区推动全民健身与滨水生态共融的社区公园。,1.0,锦江区
512,锦城公园-林风雅径,-,风景名胜,益州大道北段1666号锦城公园内(东侧),104.05744,30.571439,4.2,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,建议春秋季傍晚前往，环湖步道平缓，适合散步2小时。免费入园，无需预约。注意蚊虫较多，备好驱蚊液。,锦城公园是环城生态带核心景观，以川西林盘与城市湿地融合为特色，体现成都‘公园城市’建设理念。,0.8,武侯区
513,瞪羚谷公园,-,风景名胜,盛华北路与盛安街交叉口西南40米,104.051423,30.557652,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,全天开放，免费。适合骑行或跑步，建议清晨或黄昏前往。园区内餐饮较少，可自带水和小食。,瞪羚谷公园因紧邻成都高新区瞪羚企业聚集区而得名，象征创新活力，是科技与生态结合的都市绿洲。,1.2,武侯区
514,市政公园,-,风景名胜,益州大道中段1999号9栋附1正东方向60米,104.061901,30.541147,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,城市社区公园，免费，随时可逛。建议游览1小时，适合亲子或老人散步。注意周末人流量较大。,市政公园是典型的社区配套绿地，承载周边居民日常休闲健身需求，体现成都宜居社区的公共空间文化。,0.8,武侯区
515,汇尚公园,-,风景名胜,吉庆五路与吉瑞一路交叉口东南60米,104.066872,30.55846,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费开放，建议上午或下午游览，时长1-2小时。园内有步道和休息亭，夏季注意防晒补水。,汇尚公园为新建城市公园，以现代景观设计为主，注重雨水收集与生态循环，展示绿色低碳的城市更新理念。,1.0,武侯区
516,中和湿地公园-湿地段,-,风景名胜,中和街道朝阳横街141号,104.096156,30.566612,4.2,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费湿地公园，最佳游览时间为清晨或傍晚，可观察鸟类。建议穿防滑鞋，游玩2小时。部分栈道湿滑注意安全。,中和湿地公园位于锦江生态带，是成都湿地保护与恢复的示范段，具有重要的生态调蓄和生物多样性保育功能。,1.8,双流区
517,儿童乐园,-,风景名胜,天府三街与盛华南路交叉口,104.053002,30.545577,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,适合带3-10岁儿童游玩，免费。建议周末上午前往，游玩2-3小时。注意游乐设施需家长陪同，备好零食和水。,该儿童乐园是社区公园内的免费游乐区，体现成都注重儿童友好型城市建设，为家庭提供安全亲近自然的户外空间。,1.5,武侯区
518,新体公园,-,风景名胜,美洲时尚体育公园(东南角),104.035023,30.575525,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费体育主题公园，建议傍晚运动时段前往，游玩1-2小时。有篮球场、步道等设施，注意运动前热身。,新体公园紧邻成都体育学院，以全民健身为特色，呼应成都建设‘世界赛事名城’的号召，是市民日常锻炼热门地。,1.0,武侯区
519,桂溪湿地公园东区木立方,-,风景名胜,世纪城东路9号桂溪生态公园东区(西南角),104.071561,30.562065,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费开放，建议春秋季游览，时长约1.5小时。木立方为特色观景建筑，可登高远眺。注意周末人多，错峰更佳。,桂溪湿地公园东区木立方是生态科普与景观结合的标志性构筑物，体现成都湿地保护与休闲观光共生的设计智慧。,1.5,武侯区
520,琉璃公园,-,风景名胜,琉璃路与中环路交叉路口处,104.09405,30.606975,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费城市公园，建议上午或午后游览，时长1小时。园内有湖景和步道，适合拍照。夏季注意遮阳。,琉璃公园因历史上此处曾有琉璃厂而得名，是锦江区工业记忆与生态改造相结合的公园，见证城市更新历程。,1.0,锦江区
521,锦城公园-林坡花韵,-,风景名胜,锦悦西路56号锦城公园(东侧),104.057954,30.570026,4.3,0,"{""open"":""全天""}",风景名胜;风景名胜;风景名胜,免费，春季3-4月赏花最佳，秋季看彩林。建议游玩2小时，可野餐。注意爱护花草，禁止踩踏花丛。,林坡花韵是锦城公园的特色花坡景观，通过四季花卉轮植展现川西平原‘花重锦官城’的诗意传统。,0.8,武侯区
522,会龙公园,-,风景名胜,华阳镇街道华阳镇街道华阳镇街道华阳绕城路口,104.066449,30.524171,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费社区公园，全天开放，建议游览1小时。适合散步和遛娃，有健身器材。注意夏季傍晚蚊虫较多。,会龙公园取名自周边‘会龙’老地名，承载双流片区乡土记忆，是新型城镇化进程中保留乡愁的社区绿地。,0.8,双流区
523,新怡公园,-,风景名胜,应龙路,104.092681,30.53241,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,免费开放，建议清晨或傍晚前往，游览1-2小时。园内有儿童活动区，适合家庭出游。注意雨后地面湿滑。,新怡公园是双流区近年新建的生态休闲公园，以‘新怡’寓意焕然一新的宜居环境，服务周边多个大型居住社区。,1.0,双流区
524,桂溪生态公园东区-雨水花园,-,风景名胜,世纪城东路9号桂溪生态公园东区(西南角),104.071044,30.561935,4.2,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费，雨天或雨后前往更能体验雨水花园功能，游览1小时。注意穿防滑鞋，勿进入湿地水体区域。,雨水花园是桂溪生态公园的海绵城市示范工程，通过植物与土壤净化雨水，体现成都低碳生态的城市治水智慧。,1.2,武侯区
525,锦城公园-风舞秋韵,-,风景名胜,益州大道北段1666号锦城公园(东北角),104.054598,30.571816,4.3,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费，秋季10-11月银杏和红枫最佳，建议游玩1.5小时。适合摄影爱好者，清晨光线最好。,风舞秋韵是锦城公园秋季主题景观区，以大面积落叶乔木营造‘风起叶舞’的川西秋色，展现自然季相之美。,0.8,武侯区
526,锦城公园-金香盈岸,-,风景名胜,益州大道北段1666号锦城公园内(东侧),104.054457,30.570708,4.3,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,免费，春季3-4月金合欢或油菜花盛开时最美，建议游玩1-2小时。适合亲子踏青，注意花粉过敏者备口罩。,金香盈岸以金色系花卉沿水岸种植得名，呼应成都平原油菜花田的农耕景观记忆，是城市中的乡野诗意表达。,0.8,武侯区
527,动感熊猫体育公园,-,风景名胜,锦江大道1488号,104.12115,30.594312,4.0,0,"{""open"":""9:00"",""close"":""21:00""}",风景名胜;公园广场;公园|体育休闲服务;体育休闲服务场所;体育休闲服务场所,建议傍晚前往，避开正午暴晒，游览1-2小时。公园免费开放，设有运动设施，适合亲子活动，注意防蚊。,以熊猫为主题打造的体育休闲公园，融合成都大熊猫文化元素与全民健身理念，体现城市绿色生活新风尚。,2.5,锦江区
528,锦城公园-冠云落影,-,风景名胜,益州大道北段1666号锦城公园,104.053478,30.571091,4.3,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,建议春秋季清晨或黄昏游览，时长约1小时。免费开放，可骑行或步行，环湖步道平缓，注意防晒补水。,锦城公园是成都环城生态带重要节点，冠云落影取意古典园林意境，展现现代城市与自然景观的和谐共生。,1.0,武侯区
529,吉泰路活力公园,-,风景名胜,桂溪街道OCG国际中心,104.063023,30.543255,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;公园,适合工作日傍晚或周末上午游览，约1小时。免费开放，有儿童游乐区，建议自带水杯，注意儿童安全。,吉泰路活力公园是社区型绿地，体现成都“公园城市”理念，为周边居民提供日常休闲健身的绿色空间。,1.0,武侯区
530,沃顿公园,-,风景名胜,南三环路五段188号,104.035706,30.602016,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,建议下午游览，时长30-60分钟。免费开放，园区较小，适合散步或短暂休憩，注意保持环境卫生。,沃顿公园为武侯区社区公园，名称源于周边国际化社区，体现成都对外开放与多元文化交融的城市气质。,1.0,武侯区
531,朱家沟游园,-,风景名胜,桂溪街道桂溪街道桂溪街道桂溪街道桂溪街道桂溪街道天仁路246号,104.072451,30.601825,4.1,0,"{""open"":""全天""}",风景名胜;公园广场;植物园,建议清晨或傍晚散步，约30分钟。免费开放，为社区游园，设施简单，适合周边居民晨练，注意蚊虫。,朱家沟游园依托自然沟渠改造而成，是成都城市更新中“留白增绿”的典型，体现生态修复与社区生活结合。,0.8,武侯区
532,文化方洲公园,-,风景名胜,盛华南路与富盛街交叉口东北60米,104.053311,30.540811,4.2,0,"{""open"":""全天""}",风景名胜;公园广场;公园,建议周末下午游览，约1小时。免费开放，园内有文化雕塑和休憩区，适合拍照打卡，注意防晒。,文化方洲公园以文化展示为主题，融入艺术装置与景观设计，体现成都高新区对公共空间文化内涵的重视。,1.0,武侯区
533,新北社区体育公园,-,风景名胜,新乐路189号,104.040341,30.606779,4.0,0,"{""open"":""全天""}",风景名胜;公园广场;公园,建议傍晚运动时段前往，游览1-1.5小时。免费开放，有篮球场等体育设施，需穿运动鞋，注意运动安全。,新北社区体育公园是“体育+公园”模式的实践，服务周边居民健身需求，反映成都全民健身设施建设成果。,1.5,武侯区
534,大源中央公园-亲水平台,-,风景名胜,成都高新区天府二街777号大源中央公园(东南角),104.049392,30.548577,4.3,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,建议晴天上午或傍晚前往，约1小时。免费开放，亲水平台注意湿滑，儿童需成人陪同，可携带野餐垫。,大源中央公园是成都城南大型综合公园，亲水平台区域提供近水景观，体现成都人亲水乐活的休闲生活方式。,1.0,武侯区
535,锦城公园-曲桥流苑,-,风景名胜,益州大道北段1666号锦城公园(东南角),104.054022,30.56891,4.3,0,"{""open"":""全天""}",风景名胜;风景名胜相关;旅游景点,建议春秋季游览，时长约1小时。免费开放，曲桥流苑以水景为特色，适合摄影，注意雨后路面湿滑。,锦城公园曲桥流苑取意江南园林曲水流觞意境，在成都平原再现传统园林美学，展现天府文化包容性。,1.0,武侯区
